ticker,title,url,time_published,summary,banner_image,source,source_domain,topic1,topic1_relevance_score,topic2,topic2_relevance_score,topic3,topic3_relevance_score,overall_sentiment_score,overall_sentiment_label
JPM,Royal Caribbean Gr Unusual Options Activity For December 29 - Royal Caribbean Gr  ( NYSE:RCL ),https://www.benzinga.com/markets/options/22/12/30229268/royal-caribbean-gr-unusual-options-activity-for-december-29,20221229T180621,"A whale with a lot of money to spend has taken a noticeably bearish stance on Royal Caribbean Gr. Looking at options history for Royal Caribbean Gr RCL we detected 15 strange trades. If we consider the specifics of each trade, it is accurate to state that 26% of the investors opened trades with ...",https://cdn.benzinga.com/files/images/story/2022/movers_image_24390.jpeg?width=1200&height=800&fit=crop,Benzinga,www.benzinga.com,Financial Markets,0.266143,Earnings,0.158519,Energy & Transportation,0.5,0.116304,Neutral
JPM,"Inflation Hits South Korean Chip Production; Samsung Braces To Win Market Share Capitalizing On Downturn - Samsung Electronics Co  ( OTC:SSNLF ) ,  ( HXSCL ) ",https://www.benzinga.com/news/22/12/30225653/inflation-hits-south-korean-chip-production-samsung-braces-to-win-market-share-capitalizing-on-downt,20221229T154251,"South Korea's chip production decreased for a fourth consecutive month in November, sliding 15% year-on-year for its most significant drop since 2009, Statistics Korea found.",https://cdn.benzinga.com/files/images/story/2022/12/29/samsung_chip-photo_by_pierre_lecourt_via_flickr.jpg?optimize=medium&dpr=2&auto=webp&width=3840,Benzinga,www.benzinga.com,Economy - Monetary,0.158519,Financial Markets,0.108179,Manufacturing,0.5,-0.193856,Somewhat-Bearish
JPM,"Apple Down 25%, Meta 65%, Amazon 49% As Tech Stocks Hit Rough Patch In 2022: 4 Factors That Could Work In Sector's Favor In 2023 - Invesco QQQ Trust, Series 1  ( NASDAQ:QQQ ) , SPDR Select Sector Fund - Technology  ( ARCA:XLK ) ",https://www.benzinga.com/news/22/12/30197334/apple-down-25-meta-65-amazon-49-as-techs-hit-rough-patch-in-2022-4-factors-that-could-work-in-techs,20221226T154916,"Tech stocks just had their annus horribilis. The sell-off in the space was so indiscriminate that most shed billions or millions from their market capitalizations. The tech-heavy Nasdaq Composite Index has lost almost twice as much as the broader S&P 500 Index, underlining the skewed nature of ...",https://cdn.benzinga.com/files/images/story/2022/12/26/tech_2023_photo_by_miha_creative_on_shutterstock.jpg?width=1200&height=800&fit=crop,Benzinga,www.benzinga.com,Technology,0.333333,Finance,0.333333,Economy - Monetary,0.310843,-0.03411,Neutral
JPM,Check Out What Whales Are Doing With AAPL - Apple  ( NASDAQ:AAPL ),https://www.benzinga.com/markets/options/22/12/30203420/check-out-what-whales-are-doing-with-aapl,20221227T155050,"Someone with a lot of money to spend has taken a bearish stance on Apple AAPL. We noticed this today when the big position showed up on publicly available options history that we track here at Benzinga. Whether this is an institution or just a wealthy individual, we don't know.",https://cdn.benzinga.com/files/images/story/2022/movers_image_24171.jpeg?width=1200&height=800&fit=crop,Benzinga,www.benzinga.com,Financial Markets,0.266143,Earnings,0.158519,Technology,0.5,0.144185,Neutral
JPM,Centene  ( NYSE:CNC )  Downgraded by StockNews.com to Buy,https://reporter.am/2022/12/27/centene-nysecnc-downgraded-by-stocknews-com-to-buy.html,20221227T072241,StockNews.com lowered shares of Centene ( NYSE:CNC - Get Rating ) from a strong-buy rating to a buy rating in a research report released on Monday. A number of other equities analysts have also recently commented on the stock.,https://www.marketbeat.com/scripts/RatingsAndPriceTargetChart.ashx?Prefix=NYSE&Symbol=CNC,Stocknews.com,reporter.am,Financial Markets,0.752319,Manufacturing,0.333333,Earnings,0.158519,0.23874,Somewhat-Bullish
JPM,Wynn Resorts Unusual Options Activity For December 27 - Wynn Resorts  ( NASDAQ:WYNN ),https://www.benzinga.com/markets/options/22/12/30204238/wynn-resorts-unusual-options-activity-for-december-27,20221227T162036,"Someone with a lot of money to spend has taken a bearish stance on Wynn Resorts WYNN. We noticed this today when the big position showed up on publicly available options history that we track here at Benzinga. Whether this is an institution or just a wealthy individual, we don't know.",https://cdn.benzinga.com/files/images/story/2022/movers_image_24181.jpeg?width=1200&height=800&fit=crop,Benzinga,www.benzinga.com,Financial Markets,0.266143,Earnings,0.158519,Real Estate & Construction,0.5,0.155734,Somewhat-Bullish
JPM,Looking At Lockheed Martin's Recent Unusual Options Activity - Lockheed Martin  ( NYSE:LMT ),https://www.benzinga.com/markets/options/22/12/30230008/looking-at-lockheed-martins-recent-unusual-options-activity,20221229T191603,"Someone with a lot of money to spend has taken a bearish stance on Lockheed Martin LMT. We noticed this today when the big position showed up on publicly available options history that we track here at Benzinga. Whether this is an institution or just a wealthy individual, we don't know.",https://cdn.benzinga.com/files/images/story/2022/movers_image_24397.jpeg?width=1200&height=800&fit=crop,Benzinga,www.benzinga.com,Financial Markets,0.266143,Manufacturing,0.5,Earnings,0.158519,0.155218,Somewhat-Bullish
JPM,Brunswick  ( NYSE:BC )  Stock Rating Lowered by StockNews.com,https://reporter.am/2022/12/25/brunswick-nysebc-stock-rating-lowered-by-stocknews-com.html,20221225T074042,"Brunswick ( NYSE:BC - Get Rating ) was downgraded by investment analysts at StockNews.com from a ""buy"" rating to a ""hold"" rating in a report issued on Friday.",https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/brunswick-co-logo.png?v=20221114205250&w=240&h=240&zc=2,Stocknews.com,reporter.am,Economy - Monetary,0.158519,Financial Markets,0.623304,Earnings,0.158519,0.221686,Somewhat-Bullish
JPM,"Viavi Solutions  ( NASDAQ:VIAV )  Upgraded by StockNews.com to ""Buy""",https://reporter.am/2022/12/30/viavi-solutions-nasdaqviav-upgraded-by-stocknews-com-to-buy.html,20221230T065647,StockNews.com upgraded shares of Viavi Solutions ( NASDAQ:VIAV - Get Rating ) from a hold rating to a buy rating in a research note issued to investors on Thursday morning. VIAV has been the topic of a number of other research reports.,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/viavi-solutions-inc-logo.jpg&w=240&h=240&zc=2,Stocknews.com,reporter.am,Financial Markets,1,Manufacturing,0.5,Earnings,0.158519,0.240071,Somewhat-Bullish
JPM,An overview of the metaverse in 2022,https://cointelegraph.com/news/an-overview-of-the-metaverse-in-2022,20221229T163000,"Metaverse adoption has slowed down in 2022, but investors' and developers' enthusiasm remains. Here's an overview of the tech's last 12 months.",https://s3.cointelegraph.com/uploads/2022-12/ab1b2e6e-92aa-40f6-8b77-223481f55faa.jpg,Cointelegraph,cointelegraph.com,Financial Markets,0.684621,Manufacturing,0.333333,Earnings,0.158519,0.258915,Somewhat-Bullish
JPM,"New Relic  ( NYSE:NEWR )  Lowered to ""Hold"" at StockNews.com",https://www.etfdailynews.com/2022/12/30/new-relic-nysenewr-lowered-to-hold-at-stocknews-com/,20221230T071241,StockNews.com cut shares of New Relic ( NYSE:NEWR - Get Rating ) from a buy rating to a hold rating in a report published on Thursday morning. Other equities research analysts also recently issued research reports about the stock.,https://www.marketbeat.com/logos/new-relic-inc-logo.jpg?v=20221117145940,Stocknews.com,www.etfdailynews.com,Financial Markets,1,Manufacturing,0.333333,Earnings,0.158519,0.23902,Somewhat-Bullish
JPM,"Premier  ( NASDAQ:PINC )   ( NASDAQ:PINC )  StockNews.com has upgraded it to ""Strong-Buy.""",https://beststocks.com/premier-nasdaqpinc-nasdaqpinc-stocknews-com/,20221230T012322,Premier ( NASDAQ:PINC ) ( NASDAQ:PINC ) StockNews.com has ... Best Stocks ...,https://beststocks.com/wp-content/uploads/2022/09/Stock-Futures-Fall-Somewhat-Before-Economic-Data-Is-Released-Dow-Down.jpg,Stocknews.com,beststocks.com,Earnings,0.158519,Finance,1,Financial Markets,0.882182,0.325612,Somewhat-Bullish
JPM,"iRhythm Technologies  ( NASDAQ:IRTC )  Lowered to ""Sell"" at StockNews.com",https://reporter.am/2022/12/27/irhythm-technologies-nasdaqirtc-lowered-to-sell-at-stocknews-com.html,20221227T071845,"iRhythm Technologies ( NASDAQ:IRTC ) Lowered to ""Sell"" at ... Armenian Reporter ...",https://www.marketbeat.com/scripts/RatingsAndPriceTargetChart.ashx?Prefix=NASDAQ&Symbol=IRTC,Stocknews.com,reporter.am,Life Sciences,0.25,Financial Markets,1,Manufacturing,0.25,0.232264,Somewhat-Bullish
JPM,5 Best-Performing Sector ETFs of 2022,https://www.zacks.com/stock/news/2033114/5-best-performing-sector-etfs-of-2022,20221228T161000,The year 2022 has been brutal for the stock market due to soaring inflation and the Federal Reserve's aggressive interest rate hikes.,https://staticx-tuner.zacks.com/images/default_article_images/default222.jpg,Zacks Commentary,www.zacks.com,Economy - Monetary,0.890401,Economy - Fiscal,0.451494,Financial Markets,0.999997,0.067413,Neutral
JPM,Retailers aren't planning for the one thing everyone's talking about,https://www.marketwatch.com/story/retailers-arent-planning-for-the-one-thing-everyones-talking-about-11672255349,20221228T192200,"Something many retailers aren't seeing for 2023, analysts say, is the one thing everyone else is worried about: An economic downturn.",https://images.mktw.net/im-688866/social,MarketWatch,www.marketwatch.com,Economy - Monetary,0.769861,Economy - Fiscal,0.158519,Retail & Wholesale,0.333333,-0.067699,Neutral
JPM,Oil and Gas Price Forecast: Top Trends That Will Affect Oil and Gas in 2023,https://investingnews.com/oil-gas-forecast/,20221227T014906,Pull quote was provided by Investing News Network client Enterprise Group. This article is not paid-for content. Values began to trend lower in H2 leaving both crude types on course to end the year in the same price territory as they started.,https://investingnews.com/media-library/oil-barrels-and-arrow-pointing-up.jpg?id=32384260&width=897&height=598&quality=85&coordinates=0%2C0%2C0%2C0,Investing News Network,investingnews.com,Economy - Monetary,0.838487,Financial Markets,0.158519,Earnings,0.158519,-0.101473,Neutral
JPM,The fintech reckoning is upon us. Here's what to expect next year,https://www.cnbc.com/2022/12/28/fintech-startups-2022-2023-a-reckoning-is-upon-us-heres-what-to-expect.html,20221228T125919,"Many fintech startups will be forced to shutter or sell themselves as they run out of funding in 2023, according to investors, founders and investment bankers.",https://image.cnbcfm.com/api/v1/image/103467996-SXSW-2016-055.jpg?v=1672232359&w=1920&h=1080,CNBC,www.cnbc.com,Economy - Monetary,0.451494,IPO,0.158519,Financial Markets,0.996023,0.029283,Neutral
JPM,"CIO Leadership: HMG Strategy, the World's #1 Executive Leadership Network, Looks Ahead to its 16th Year of Dazzling Growth, Unique Global Advisory Services, and Community Gratitude",https://www.benzinga.com/pressreleases/22/12/g30240963/cio-leadership-hmg-strategy-the-worlds-1-executive-leadership-network-looks-ahead-to-its-16th-year,20221230T201758,"WESTPORT, Conn., Dec. 30, 2022 ( GLOBE NEWSWIRE ) -- HMG Strategy, the World's #1 digital platform for connecting technology executives to reimagine the enterprise and reshape the business world, is excitedly looking ahead to its 16th consecutive year of growth and success, fueled by its ...",,Benzinga,www.benzinga.com,Life Sciences,0.142857,Energy & Transportation,0.142857,Technology,0.142857,0.102494,Neutral
MSFT,MSFT: 1 Tech Stock You Can Always Buy and Hold,https://stocknews.com/news/msft-yext-1-tech-stock-you-can-always-buy-and-hold/,20221230T150937,"Tech giant Microsoft Corporation ( MSFT ) continues to invest in strategic growth initiatives. Last month, a collaboration with chip juggernaut NVIDIA Corporation ( NVDA ) was announced, aimed at developing a 'massive' computer that can handle artificial intelligence computing work in the cloud.",https://stocknews.com/wp-content/uploads/2019/06/Microsoft-Sign.jpg,Stocknews.com,stocknews.com,Financial Markets,0.459462,Manufacturing,0.5,Earnings,0.98396,0.236979,Somewhat-Bullish
MSFT,Is Trending Stock Microsoft Corporation  ( MSFT )  a Buy Now?,https://www.zacks.com/stock/news/2033936/is-trending-stock-microsoft-corporation-msft-a-buy-now,20221230T140010,"Recently, Zacks.com users have been paying close attention to Microsoft (MSFT). This makes it worthwhile to examine what the stock has in store.",https://staticx-tuner.zacks.com/images/default_article_images/default134.jpg,Zacks Commentary,www.zacks.com,Earnings,0.999999,Technology,1,Financial Markets,0.54554,0.234993,Somewhat-Bullish
MSFT,Stock Market Sell-Off: Is Microsoft a Buy?,https://www.fool.com/investing/2022/12/29/stock-market-sell-off-is-microsoft-a-buy/,20221229T145300,Microsoft is a screaming buy thanks to its growing market share in multiple industries.,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F714172%2Fsocial-security-10.jpg&op=resize&h=340,Motley Fool,www.fool.com,Economy - Monetary,0.158519,Financial Markets,0.214378,Earnings,0.87644,0.212264,Somewhat-Bullish
MSFT,Want to Get Richer? 2 Top Stocks to Buy Now and Hold Forever.,https://www.fool.com/investing/2022/12/30/want-to-get-richer-2-top-stocks-to-buy-now-and-hol/,20221230T133000,"Cash is king, and these companies wear the crown.",https://media.ycharts.com/charts/1748c1d7aecb004988b1191de037edcf.png,Motley Fool,www.fool.com,Earnings,0.995973,Technology,1,,,0.242953,Somewhat-Bullish
MSFT,"Got $1,000? 2 Smart Stocks to Buy Hand Over Fist",https://www.fool.com/investing/2022/12/28/got-1000-2-smart-stocks-to-buy-hand-over-fist/,20221228T163000,Investing in Apple and Microsoft can help set your portfolio up for long-term growth.,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F713972%2Fgettyimages-1294792639.jpg&op=resize&h=340,Motley Fool,www.fool.com,Earnings,0.998333,Technology,1,Financial Markets,0.796627,0.188931,Somewhat-Bullish
MSFT,"Microsoft Stock: Buy, Sell, or Hold in 2023?",https://www.fool.com/investing/2022/12/30/microsoft-stock-buy-sell-or-hold-in-2023/,20221230T103000,Microsoft's stock is poised for long-term growth.,https://media.ycharts.com/charts/40cb34721c810d14ea3f41d42b958ff9.png,Motley Fool,www.fool.com,Earnings,0.999499,Technology,1,Financial Markets,0.796627,0.116523,Neutral
MSFT,2 Magnificent Growth Stocks That Dividend Investors Can Buy With Confidence in a Bear Market,https://www.fool.com/investing/2022/12/29/2-growth-stocks-dividend-investors-buy-bear-market/,20221229T121500,"These dividend stocks have outperformed the S&P 500 and the Nasdaq Composite over the past three, five, and 10 years.",https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F714172%2Fsocial-security-10.jpg&op=resize&h=340,Motley Fool,www.fool.com,Economy - Monetary,0.158519,Retail & Wholesale,0.5,Financial Markets,0.161647,0.367568,Bullish
MSFT,Better Buy: Microsoft vs. Apple,https://www.fool.com/investing/2022/12/29/better-buy-microsoft-vs-apple/,20221229T140000,"Despite a stock market sell-off, Mircosoft and Apple make compelling buys for the long term.",https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F714304%2Fascending-bar-chart-line-invest-financial-newspaper-stock-market-quote-rally-bull-getty.jpg&op=resize&h=340,Motley Fool,www.fool.com,Financial Markets,0.999365,Earnings,0.992549,Technology,0.5,0.247204,Somewhat-Bullish
MSFT,MSFT: 3 Tech Stocks to Buy in January and Hold Forever,https://stocknews.com/news/msft-dell-cts-3-tech-stocks-to-buy-in-january-and-hold-forever/,20221229T195328,"According to the latest CNBC Technology Executive Council survey, 74% of tech executives believe their companies will spend more on new technology in the next 12 months. The global information technology market is expected to grow at a CAGR of 8.8% to reach $13,092.49 billion in 2026.",https://stocknews.com/wp-content/uploads/2022/06/TechStock_FBOpt.jpg,Stocknews.com,stocknews.com,Financial Markets,0.692272,Manufacturing,0.5,Earnings,0.999993,0.281869,Somewhat-Bullish
MSFT,5 Unstoppable Metaverse Stocks to Buy in 2023,https://www.fool.com/investing/2022/12/28/5-unstoppable-metaverse-stocks-to-buy-in-2023/,20221228T105200,The metaverse opportunity isn't the only reason to like these stocks.,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F714295%2Famazon-go-first-store.jpg&op=resize&h=340,Motley Fool,www.fool.com,Retail & Wholesale,0.333333,Financial Markets,0.980922,Manufacturing,0.333333,0.224074,Somewhat-Bullish
MSFT,3 Top Cloud Stocks to Buy in January,https://www.fool.com/investing/2022/12/30/3-top-cloud-stocks-to-buy-in-january/,20221230T161500,A new year could bring a new beginning for these prominent cloud stocks.,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F714660%2F18819-2.jpeg&op=resize&w=700,Motley Fool,www.fool.com,Earnings,0.99737,Technology,1,Financial Markets,0.161647,0.16623,Somewhat-Bullish
MSFT,NVO: 3 High-Flying Pharma Stocks to Buy Right Now,https://stocknews.com/news/nvo-abbv-mrk-3-high-flying-pharma-stocks-to-buy-right-now/,20221230T131407,"The need for accurate medical diagnoses has increased amid the rising number of chronic disease-affected patients globally. With the use of cutting-edge digital platforms, big data analytics, cloud computing, and artificial intelligence ( AI ) , the sector is undergoing a transition.",https://stocknews.com/wp-content/uploads/2020/10/abt-nvo-zts.jpg,Stocknews.com,stocknews.com,Life Sciences,0.5,Financial Markets,0.999922,Earnings,0.999999,0.245963,Somewhat-Bullish
MSFT,"One question looms about where tech stocks go now, after one of their worst years on record",https://www.marketwatch.com/story/one-question-looms-about-where-tech-stocks-go-now-after-one-of-their-worst-years-on-record-11672361520,20221230T005200,"Investors face a single question after one of the worst years on record for tech stocks: Is the party over, or just on hold for a while?",https://images.mktw.net/im-694138/social,MarketWatch,www.marketwatch.com,Life Sciences,0.25,Retail & Wholesale,0.25,Financial Markets,0.650727,0.088968,Neutral
MSFT,Arista  ( ANET )  Seems a Smart Investment Pick: Here's Why,https://www.zacks.com/stock/news/2033089/arista-anet-seems-a-smart-investment-pick-heres-why,20221228T152500,"With healthy fundamentals and a software-driven, data-centric approach, Arista (ANET) appears to be an enticing investment option for the volatile market.",https://staticx-tuner.zacks.com/images/articles/main/39/1609.jpg,Zacks Commentary,www.zacks.com,Financial Markets,0.266143,Manufacturing,0.5,Earnings,0.9545,0.32413,Somewhat-Bullish
MSFT,8 Reasons Why You Should Invest in Nutanix  ( NTNX )  Stock Now,https://www.zacks.com/stock/news/2033599/8-reasons-why-you-should-invest-in-nutanix-ntnx-stock-now,20221229T173700,Nutanix (NTNX) is a stock that investors can consider adding to their portfolio amid the current stock market volatilities.,https://staticx-tuner.zacks.com/images/articles/main/e5/9365.jpg,Zacks Commentary,www.zacks.com,Economy - Monetary,0.576289,Financial Markets,0.980922,Manufacturing,0.5,0.1907,Somewhat-Bullish
MSFT,CrowdStrike Stock: Cloud Darling Reports Weak Sequential Key Metrics,https://www.forbes.com/sites/bethkindig/2022/12/29/crowdstrike-stock-cloud-darling-reports-weak-sequential-key-metrics/,20221230T024112,It's important to look into what caused CrowdStrike's weak price action following its earnings report particularly because CrowdStrike is widely recognized as one of the strongest cloud stocks on the market.,https://imageio.forbes.com/specials-images/imageserve/63ae3cc30e5355558acc7317/0x0.jpg?format=jpg&width=1200,Forbes,www.forbes.com,Financial Markets,0.986714,Manufacturing,0.333333,Earnings,1,0.057769,Neutral
MSFT,Could Zoom Be One of the Best Stock Buys for 2023?,https://www.fool.com/investing/2022/12/29/could-zoom-be-one-of-the-best-stock-buys-for-2023/,20221229T121300,"The market hit reset on Zoom, but there are reasons to remain bullish on the company.",https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F714172%2Fsocial-security-10.jpg&op=resize&h=340,Motley Fool,www.fool.com,Economy - Monetary,0.158519,IPO,0.158519,Retail & Wholesale,0.5,0.127591,Neutral
MSFT,CVS: 3 Hyper-Growth Stocks to Buy for Big Gains in 2023,https://stocknews.com/news/cvs-nbix-ooma-3-hyper-growth-stocks-to-buy-for-big-gains-in-2023/,20221228T123313,CVS: 3 Hyper-Growth Stocks to Buy for Big Gains in ...,https://stocknews.com/wp-content/uploads/2021/02/shutterstock_795017047-scaled.jpg,Stocknews.com,stocknews.com,Life Sciences,0.333333,Technology,0.333333,Economy - Monetary,0.838487,0.256965,Somewhat-Bullish
MSFT,"3 Things to Love About Adobe, Even Though Its Stock Is Down 40%",https://www.fool.com/investing/2022/12/28/3-things-to-love-about-adobe-even-though-its-stock/,20221228T115400,"The tech stock may be down, but that just makes it a better buy for the long haul.",https://media.ycharts.com/charts/8f598bebd3f8a244794385270b314854.png,Motley Fool,www.fool.com,Economy - Monetary,0.310843,Financial Markets,0.459462,Earnings,0.938793,0.172298,Somewhat-Bullish
MSFT,Here's Why IBM is a Smart Portfolio Pick in Volatile Market,https://www.zacks.com/stock/news/2033393/heres-why-ibm-is-a-smart-portfolio-pick-in-volatile-market,20221229T134800,"With healthy fundamentals, better business mix and improving operating leverage, IBM appears to be a solid investment option at the moment.",https://staticx-tuner.zacks.com/images/articles/main/3a/521.jpg,Zacks Commentary,www.zacks.com,Financial Markets,0.108179,Manufacturing,0.333333,Earnings,0.9545,0.347112,Somewhat-Bullish
MSFT,Here's Why Splunk  ( SPLK )  is an Enterprising Portfolio Pick,https://www.zacks.com/stock/news/2033088/heres-why-splunk-splk-is-an-enterprising-portfolio-pick,20221228T151800,"With healthy fundamentals and a flexible business model, Splunk (SPLK) appears to be a solid investment option at the moment.",https://staticx-tuner.zacks.com/images/articles/main/5b/1856.jpg,Zacks Commentary,www.zacks.com,Earnings,0.9545,Technology,0.5,Manufacturing,0.5,0.299133,Somewhat-Bullish
MSFT,"Got $5,000? 2 Tech Stocks to Buy and Hold for the Long Term",https://www.fool.com/investing/2022/12/30/got-5000-2-tech-stocks-to-buy-and-hold-for-the-lon/,20221230T101500,"Both companies yield an all-time high of free cash flow per share, making them attractive buys.",https://media.ycharts.com/charts/1f3fae4a85a35fa69076a440a098295d.png,Motley Fool,www.fool.com,Retail & Wholesale,0.5,Financial Markets,0.54554,Earnings,0.929393,0.132156,Neutral
MSFT,2 Beaten-Down Warren Buffett Growth Stocks That Could Go Parabolic,https://www.fool.com/investing/2022/12/30/2-sector-or-adjective-stocks-that-could-go-parabol/,20221230T131500,"Down more than 65% and 90%, respectively, these Buffett-backed stocks have explosive rebound potential.",https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F707529%2Fwarren-buffett-in-a-crowd-smiling.jpg&op=resize&w=700,Motley Fool,www.fool.com,Financial Markets,0.929393,Earnings,0.891286,Technology,0.5,0.102846,Neutral
MSFT,Viasat  ( VSAT )  Secures 5-Year Deal for Improved Communication,https://www.zacks.com/stock/news/2033855/viasat-vsat-secures-5-year-deal-for-improved-communication,20221230T125300,The five-year contract reinforces Viasat's (VSAT) position as one of the leading suppliers of tactical communications solutions for defense personnel.,https://staticx-tuner.zacks.com/images/articles/main/dd/8351.jpg,Zacks Commentary,www.zacks.com,Financial Markets,0.161647,Manufacturing,0.5,Earnings,0.857896,0.407202,Bullish
MSFT,FAANG Stocks Time At The Top Could Be Over - Here's What Analysts Expect In 2023,https://www.forbes.com/sites/qai/2022/12/28/faang-stocks-time-at-the-top-could-be-overheres-what-analysts-expect-in-2023/,20221228T130000,Some analysts believe that the current environment is going to make it difficult for growth focused tech stocks to bounce back.,https://imageio.forbes.com/specials-images/imageserve/63ab62fb6e844afa1a8f0742/0x0.jpg?format=jpg&width=1200,Forbes,www.forbes.com,Financial Markets,0.999999,Manufacturing,0.333333,Earnings,0.744043,0.264061,Somewhat-Bullish
MSFT,This Is What Whales Are Betting On Microsoft - Microsoft  ( NASDAQ:MSFT ),https://www.benzinga.com/markets/options/22/12/30229273/this-is-what-whales-are-betting-on-microsoft,20221229T180628,"A whale with a lot of money to spend has taken a noticeably bullish stance on Microsoft. Looking at options history for Microsoft MSFT we detected 70 strange trades. If we consider the specifics of each trade, it is accurate to state that 51% of the investors opened trades with bullish ...",https://cdn.benzinga.com/files/images/story/2022/movers_image_24391.jpeg?width=1200&height=800&fit=crop,Benzinga,www.benzinga.com,Earnings,0.158519,Technology,1,Financial Markets,0.266143,0.208501,Somewhat-Bullish
MSFT,"Down 42% in 2022, Is Adobe a No-Brainer Stock in 2023 and Beyond?",https://www.fool.com/investing/2022/12/29/down-42-in-2022-is-adobe-a-no-brainer-stock-in-202/,20221229T140000,Adobe stock could make a stellar addition to a portfolio now that it's at its lowest valuation in years.,https://media.ycharts.com/charts/02819fd52993eff1af58bcc3525aef52.png,Motley Fool,www.fool.com,Earnings,0.818451,Technology,1,Financial Markets,0.413559,0.127306,Neutral
MSFT,Five days that killed the year': These trading sessions accounted for 95% of the S&P 500's losses in 2022,https://www.marketwatch.com/story/the-days-that-killed-the-year-these-5-trading-sessions-accounted-for-95-of-the-s-p-500s-losses-in-2022-11672253198,20221228T184600,Just five trading sessions accounted for more than 95% of the S&P 500 index losses in 2022 as the U.S. stock market headed for its worst year since 2008.,https://images.mktw.net/im-693522/social,MarketWatch,www.marketwatch.com,Economy - Monetary,0.99489,Retail & Wholesale,0.5,Financial Markets,0.992549,-0.32169,Somewhat-Bearish
MSFT,"Saperstein's Top Stocks For 2023: Microsoft, Lockheed Martin And This 'Unbelievable' Energy Name Up 30% For The Year - Microsoft  ( NASDAQ:MSFT ) ",https://www.benzinga.com/trading-ideas/long-ideas/22/12/30230090/sapersteins-top-stocks-for-2023-microsoft-lockheed-martin-and-this-unbelievable-energy-n,20221229T195647,Treasury Partners' Richard Saperstein is out with his three best ideas for 2023. A pair of his top picks are up more than 30% year-to-date despite the market being on track to log its worst year since 2008.,https://cdn.benzinga.com/files/images/story/2022/12/29/feature_a_02_rgb2000-2.jpg?width=1200&height=800&fit=crop,Benzinga,www.benzinga.com,Financial Markets,0.161647,Manufacturing,0.333333,Earnings,0.158519,0.127329,Neutral
MSFT,Are You Positioned For A Goldilocks Year In The Market?,https://www.forbes.com/sites/greatspeculations/2022/12/30/are-you-positioned-for-a-goldilocks-year-in-the-market/,20221230T150048,"Midterms are over, rate hikes are slowing down, and inflation is falling. It's time to start looking through the economic turmoil and prepare for the recovery.",https://imageio.forbes.com/specials-images/imageserve/63aefa44ce5925b6f3458b60/0x0.jpg?format=jpg&width=1200,Forbes,www.forbes.com,Economy - Monetary,0.890401,Financial Markets,0.962106,Manufacturing,0.5,-0.009965,Neutral
MSFT,3 Companies With Rock-Solid Free Cash Flow,https://www.zacks.com/stock/news/2033185/3-companies-with-rock-solid-free-cash-flow,20221228T215500,"Generally, companies that display free cash flow strength are well-established and carry highly-successful business operations, undoubtedly perks that any investor looks for.",https://staticx-tuner.zacks.com/images/articles/main/03/29840.jpg,Zacks Commentary,www.zacks.com,Earnings,0.161647,Technology,0.5,Finance,0.5,0.293297,Somewhat-Bullish
MSFT,The 6 Biggest Mergers and Acquisitions of 2022,https://www.thestreet.com/investing/stocks/the-6-biggest-mergers-and-acquisitions-of-2022,20221229T130000,"Volatility in the markets can cause companies to think hard about taking risks, but even so, M&A activity has been been plentiful this year.",https://www.thestreet.com/.image/t_share/MTg2MTEzMDEzMzM2NTE1NzEz/cerner-oracle.jpg,The Street,www.thestreet.com,Technology,0.25,Economy - Monetary,0.451494,Retail & Wholesale,0.25,0.268575,Somewhat-Bullish
MSFT,Goodbye 2022 -- and good riddance. Markets close out their worst year since 2008 | Business,https://www.cnn.com/2022/12/30/investing/dow-stock-market-2022/,20221230T143500,Stocks are having their worst year since 2008. Bonds are even worse ...,"https://media.cnn.com/api/v1/images/stellar/prod/221221112132-03-nyse-1214.jpg?c=16x9&q=w_800,c_fill",CNN,www.cnn.com,Energy & Transportation,0.333333,Technology,0.333333,Blockchain,0.158519,-0.041718,Neutral
